,しるし,3
標,しるし,3
証,しるし,3
証し,しるし,3
城,しろ,3
進学,しんがく,3
神経,しんけい,3
真剣,しんけん,3
信仰,しんこう,3
信号,しんごう,3
人工,じんこう,3
深刻,しんこく,3
診察,しんさつ,3
人種,じんしゅ,3
信じる,しんじる,3
人生,じんせい,3
親戚,しんせき,3
親せき,しんせき,3
新鮮,しんせん,3
心臓,しんぞう,3
身体,しんたい,3
身体,しんだい,3
身体,しんてい,3
身長,しんちょう,3
慎重,しんちょう,3
審判,しんぱん,3
審判,しんばん,3
人物,じんぶつ,3
進歩,しんぽ,3
親友,しんゆう,3
信用,しんよう,3
信頼,しんらい,3
心理,しんり,3
人類,じんるい,3
巣,す,3
栖,す,3
図,ず,3
圖,ず,3
水準,すいじゅん,3
推薦,すいせん,3
,スイッチ,3
,スィッチ,3
随分,ずいぶん,3
睡眠,すいみん,3
数,すう,3
数字,すうじ,3
,スープ,3
末,すえ,3
姿,すがた,3
,スキー,3
救う,すくう,3
優れる,すぐれる,3
勝れる,すぐれる,3
傑れる,すぐれる,3
,スケート,3
,すごい,3
少しも,すこしも,3
過ごす,すごす,3
過す,すごす,3
筋,すじ,3
条,すじ,3
,スジ,3
進める,すすめる,3
勧める,すすめる,3
薦める,すすめる,3
奨める,すすめる,3
,スター,3
,スタイル,3
,スタンド,3
頭痛,ずつう,3
,ずっと,3
,ずーっと,3
,ずうっと,3
,すてき,3
素敵,すてき,3
素適,すてき,3
素的,すてき,3
,ステキ,3
既に,すでに,3
,すでに,3
,すんでに,3
既に,すんでに,3
已に,すでに,3
已に,すんでに,3
,すなわち,3
即ち,すなわち,3
則ち,すなわち,3
乃ち,すなわち,3
輒,すなわち,3
素晴らしい,すばらしい,3
,スピーチ,3
全て,すべて,3
,すべて,3
総て,すべて,3
凡て,すべて,3
惣て,すべて,3
渾て,すべて,3
総べて,すべて,3
済ませる,すませる,3
角,すみ,3
,すみません,3
済みません,すみません,3
鋭い,するどい,3
背,せい,3
脊,せい,3
正,せい,3
生,せい,3
生,しょう,3
性,せい,3
所為,せい,3
,せい,3
,せえ,3
所為,せえ,3
税,ぜい,3
性格,せいかく,3
正確,せいかく,3
世紀,せいき,3
請求,せいきゅう,3
税金,ぜいきん,3
清潔,せいけつ,3
制限,せいげん,3
成功,せいこう,3
正式,せいしき,3
精神,せいしん,3
成人,せいじん,3
精々,せいぜい,3
,せいぜい,3
精精,せいぜい,3
成績,せいせき,3
製造,せいぞう,3
贅沢,ぜいたく,3
成長,せいちょう,3
制度,せいど,3
青年,せいねん,3
製品,せいひん,3
政府,せいふ,3
生物,せいぶつ,3
生命,せいめい,3
整理,せいり,3
咳,せき,3
咳,しわぶき,3
石炭,せきたん,3
石炭,いしずみ,3
責任,せきにん,3
石油,せきゆ,3
世間,せけん,3
説,せつ,3
積極的,せっきょくてき,3
設計,せっけい,3
絶対,ぜったい,3
,セット,3
設備,せつび,3
絶滅,ぜつめつ,3
節約,せつやく,3
是非,ぜひ,3
責める,せめる,3
善,ぜん,3
全,ぜん,3
全員,ぜんいん,3
全員,ぜいいん,3
専攻,せんこう,3
全国,ぜんこく,3
先日,せんじつ,3
前者,ぜんしゃ,3
選手,せんしゅ,3
前進,ぜんしん,3
,センター,3
,センタ,3
全体,ぜんたい,3
選択,せんたく,3
然う,そう,3
,そう,3
象,ぞう,3
,ゾウ,3
騒音,そうおん,3
増加,ぞうか,3
操作,そうさ,3
想像,そうぞう,3
相続,そうぞく,3
装置,そうち,3
相当,そうとう,3
速度,そくど,3
底,そこ,3
,そこで,3
其処で,そこで,3
組織,そしき,3
組織,そしょく,3
組職,そしき,3
組職,そしょく,3
注ぐ,そそぐ,3
灌ぐ,そそぐ,3
潅ぐ,そそぐ,3
濺ぐ,そそぐ,3
漑ぐ,そそぐ,3
育つ,そだつ,3
,そっくり,3
,そっと,3
,そうっと,3
,そおっと,3
,そーっと,3
袖,そで,3
備える,そなえる,3
具える,そなえる,3
,そのうち,3
その内,そのうち,3
其の内,そのうち,3
,そのまま,3
其のまま,そのまま,3
その儘,そのまま,3
,そのまんま,3
その儘,そのまんま,3
其の儘,そのまま,3
其の儘,そのまんま,3
其儘,そのまま,3
其儘,そのまんま,3
,ソファー,3
,ソファ,3
粗末,そまつ,3
,それぞれ,3
夫れ夫れ,それぞれ,3
其れ其れ,それぞれ,3
夫々,それぞれ,3
夫夫,それぞれ,3
其々,それぞれ,3
其其,それぞれ,3
,それでも,3
其れでも,それでも,3
,それと,3
其れと,それと,3
,それとも,3
其れ共,それとも,3
損,そん,3
損害,そんがい,3
尊敬,そんけい,3
存在,そんざい,3
尊重,そんちょう,3
田,た,3
他,た,3
対,たい,3
對,たい,3
大,だい,3
台,だい,3
題,だい,3
体育,たいいく,3
体育,たいく,3
体温,たいおん,3
大会,たいかい,3
大気,たいき,3
大氣,たいき,3
代金,だいきん,3
退屈,たいくつ,3
怠屈,たいくつ,3
滞在,たいざい,3
大使,たいし,3
大した,たいした,3
対象,たいしょう,3
大臣,だいじん,3
対する,たいする,3
大戦,たいせん,3
態度,たいど,3
大統領,だいとうりょう,3
大半,たいはん,3
代表,だいひょう,3
大部分,だいぶぶん,3
,タイプライター,3
,タイプライタ,3
逮捕,たいほ,3
,ダイヤ,3
,ダイア,3
太陽,たいよう,3
平ら,たいら,3
代理,だいり,3
大陸,たいりく,3
倒す,たおす,3
斃す,たおす,3
殪す,たおす,3
仆す,たおす,3
,タオル,3
,だが,3
,ですが,3
互い,たがい,3
宝,たから,3
財,たから,3
貨,たから,3
寳,たから,3
寶,たから,3
宅,たく,3
,だけど,3
確かめる,たしかめる,3
慥かめる,たしかめる,3
多少,たしょう,3
助ける,たすける,3
援ける,たすける,3
救ける,たすける,3
扶ける,たすける,3
佐ける,たすける,3
佑ける,たすける,3
輔ける,たすける,3
只,ただ,3
,ただ,3
徒,ただ,3
但,ただ,3
常,ただ,3
,タダ,3
唯,ただ,3
戦い,たたかい,3
闘い,たたかい,3
斗い,たたかい,3
戦う,たたかう,3
闘う,たたかう,3
叩く,たたく,3
敲く,たたく,3
直ちに,ただちに,3
立ち上がる,たちあがる,3
立上がる,たちあがる,3
起ち上がる,たちあがる,3
立ちあがる,たちあがる,3
立場,たちば,3
経つ,たつ,3
達する,たっする,3
,たった,3
,だって,3
,たっぷり,3
例え,たとえ,3
喩え,たとえ,3
譬え,たとえ,3
谷,たに,3
渓,たに,3
谿,たに,3
他人,たにん,3
他人,ひと,3
他人,あだびと,3
種,たね,3
,たね,3
束,たば,3
把,たば,3
度,たび,3
,たんび,3
旅,たび,3
,たびたび,3
度々,たびたび,3
度度,たびたび,3
玉,たま,3
珠,たま,3
球,たま,3
弾,たま,3
偶,たま,3
,たま,3
適,たま,3
偶々,たまたま,3
,たまたま,3
偶偶,たまたま,3
偶,たまたま,3
適,たまたま,3
,たまらない,3
堪らない,たまらない,3
黙る,だまる,3
駄目,だめ,3
試し,ためし,3
験し,ためし,3
験,ためし,3
試す,ためす,3
験す,ためす,3
便り,たより,3
便り,だより,3
頼る,たよる,3
便る,たよる,3
段,だん,3
単位,たんい,3
単語,たんご,3
男子,だんし,3
単純,たんじゅん,3
誕生,たんじょう,3
,ダンス,3
団体,だんたい,3
担当,たんとう,3
単なる,たんなる,3
単に,たんに,3
地,ち,3
地位,ちい,3
地域,ちいき,3
,チーズ,3
,チーム,3
,ティーム,3
知恵,ちえ,3
智恵,ちえ,3
智慧,ちえ,3
地下,ちか,3
違い,ちがい,3
違いない,ちがいない,3
違い無い,ちがいない,3
近頃,ちかごろ,3
近ごろ,ちかごろ,3
地球,ちきゅう,3
地区,ちく,3
遅刻,ちこく,3
知事,ちじ,3
知識,ちしき,3
智識,ちしき,3
父親,ちちおや,3
知能,ちのう,3
智能,ちのう,3
地平線,ちへいせん,3
地方,ちほう,3
茶,ちゃ,3
,チャンス,3
,ちゃんと,3
中,ちゅう,3
注,ちゅう,3
註,ちゅう,3
中央,ちゅうおう,3
中学,ちゅうがく,3
中古,ちゅうこ,3
中古,ちゅうぶる,3
中止,ちゅうし,3
駐車,ちゅうしゃ,3
昼食,ちゅうしょく,3
昼食,ちゅうじき,3
昼食,ひるげ,3
中食,ちゅうじき,3
昼餉,ひるげ,3
中心,ちゅうしん,3
注目,ちゅうもく,3
注文,ちゅうもん,3
註文,ちゅうもん,3
長期,ちょうき,3
調査,ちょうさ,3
調子,ちょうし,3
頂上,ちょうじょう,3
頂戴,ちょうだい,3
,ちょうだい,3
頂だい,ちょうだい,3
頂載,ちょうだい,3
貯金,ちょきん,3
直接,ちょくせつ,3
著者,ちょしゃ,3
遂に,ついに,3
,ついに,3
終に,ついに,3
竟に,ついに,3
通過,つうか,3
通学,つうがく,3
通行,つうこう,3
通じる,つうじる,3
通信,つうしん,3
捕まる,つかまる,3
,つかまる,3
掴まる,つかまる,3
捉まる,つかまる,3
摑まる,つかまる,3
掴む,つかむ,3
,つかむ,3
摑む,つかむ,3
攫む,つかむ,3
把む,つかむ,3
捉む,つかむ,3
疲れ,つかれ,3
付き合い,つきあい,3
つき合い,つきあい,3
付合い,つきあい,3
次々,つぎつぎ,3
次次,つぎつぎ,3
就く,つく,3
即く,つく,3
注ぐ,つぐ,3
,つぐ,3
土,つち,3
地,つち,3
地,つし,3
続き,つづき,3
包み,つつみ,3
勤め,つとめ,3
務め,つとめ,3
繋ぐ,つなぐ,3
,つなぐ,3
常に,つねに,3
翼,つばさ,3
翼,よく,3
,つまり,3
詰まり,つまり,3
詰り,つまり,3
罪,つみ,3
詰める,つめる,3
積もる,つもる,3
積る,つもる,3
梅雨,つゆ,3
黴雨,つゆ,3
黴雨,ばいう,3
辛い,つらい,3
,つらい,3
釣,つり,3
釣り,つり,3
,つり,3
連れ,つれ,3
,ツレ,3
出,で,3
,で,3
出会い,であい,3
出逢い,であい,3
出合い,であい,3
出会,であい,3
出合,であい,3
出遭い,であい,3
出会う,であう,3
出逢う,であう,3
出合う,であう,3
出遭う,であう,3
出あう,であう,3
提案,ていあん,3
定期,ていき,3
抵抗,ていこう,3
提出,ていしゅつ,3
堤出,ていしゅつ,3
程度,ていど,3
停留所,ていりゅうじょ,3
,デート,3
敵,てき,3
出来事,できごと,3
出来事,できこと,3
出来ごと,できごと,3
適する,てきする,3
適切,てきせつ,3
適度,てきど,3
適用,てきよう,3
出来るだけ,できるだけ,3
,できれば,3
出来れば,できれば,3
手品,てじな,3
,ですから,3
鉄,てつ,3
鐵,てつ,3
哲学,てつがく,3
手伝い,てつだい,3
手つだい,てつだい,3
徹底,てってい,3
鉄道,てつどう,3
徹夜,てつや,3
手間,てま,3
,デモ,3
典型,てんけい,3
天候,てんこう,3
電子,でんし,3
,テント,3
伝統,でんとう,3
天然,てんねん,3
度,ど,3
問い,とい,3
問,とい,3
党,とう,3
塔,とう,3
,ド,3
,ど,3
,どう,3
答案,とうあん,3
同一,どういつ,3
,どうか,3
当時,とうじ,3
動詞,どうし,3
同時,どうじ,3
,どうしても,3
如何しても,どうしても,3
到着,とうちゃく,3
道徳,どうとく,3
投票,とうひょう,3
同様,どうよう,3
同僚,どうりょう,3
道路,どうろ,3
通す,とおす,3
徹す,とおす,3
透す,とおす,3
通り,とおり,3
通り過ぎる,とおりすぎる,3
通りすぎる,とおりすぎる,3
都会,とかい,3
時,とき,3
刻,とき,3
秋,とき,3
解く,とく,3
毒,どく,3
得意,とくい,3
読書,どくしょ,3
読書,とくしょ,3
独身,どくしん,3
特徴,とくちょう,3
独特,どくとく,3
独得,どくとく,3
独立,どくりつ,3
解ける,とける,3
,どこか,3
何処か,どこか,3
,どっか,3
何処か,どっか,3
,ところが,3
所が,ところが,3
,ところで,3
所で,ところで,3
登山,とざん,3
都市,とし,3
年月,としつき,3
図書,としょ,3
図書,ずしょ,3
年寄,としより,3
年寄り,としより,3
年より,としより,3
閉じる,とじる,3
途端,とたん,3
土地,とち,3
土地,どおじ,3
土地,どじ,3
土地,どち,3
突然,とつぜん,3
,トップ,3
届く,とどく,3
,とにかく,3
兎に角,とにかく,3
飛ばす,とばす,3
飛び出す,とびだす,3
飛びだす,とびだす,3
飛出す,とびだす,3
跳び出す,とびだす,3
跳びだす,とびだす,3
留める,とめる,3
友,とも,3
朋,とも,3
共に,ともに,3
,ともに,3
倶に,ともに,3
供に,ともに,3
土曜,どよう,3
虎,とら,3
,トラ,3
,ドライブ,3
,トラック,3
,ドラマ,3
,トランプ,3
取り上げる,とりあげる,3
取りあげる,とりあげる,3
取上げる,とりあげる,3
採り上げる,とりあげる,3
とり上げる,とりあげる,3
採りあげる,とりあげる,3
採上げる,とりあげる,3
努力,どりょく,3
,ドレス,3
取れる,とれる,3
泥,どろ,3
屯,トン,3
,トン,3
噸,トン,3
瓲,トン,3
,とんでもない,3
とんでも無い,とんでもない,3
飛んでもない,とんでもない,3
,どんな,3
,どんなに,3
,トンネル,3
名,な,3
内容,ないよう,3
直,なお,3
仲,なか,3
流す,ながす,3
,なかなか,3
半ば,なかば,3
中ば,なかば,3
仲間,なかま,3
眺め,ながめ,3
眺める,ながめる,3
流れ,ながれ,3
流れる,ながれる,3
無し,なし,3
,なし,3
,なぜなら,3
何故なら,なぜなら,3
謎,なぞ,3
納得,なっとく,3
等,など,3
何か,なにか,3
何か,なんか,3
,なにも,3
何も,なにも,3
鍋,なべ,3
生,なま,3
怠ける,なまける,3
懶ける,なまける,3
波,なみ,3
浪,なみ,3
濤,なみ,3
涙,なみだ,3
涙,なだ,3
涙,なんだ,3
泪,なみだ,3
涕,なみだ,3
悩む,なやむ,3
為る,なる,3
成る,なる,3
縄,なわ,3
何で,なんで,3
,なんで,3
何でも,なんでも,3
,なんでも,3
何とか,なんとか,3
,なんとか,3
似合う,にあう,3
似あう,にあう,3
匂い,におい,3
苦手,にがて,3
握る,にぎる,3
日,にち,3
日常,にちじょう,3
日曜,にちよう,3
日光,にっこう,3
日中,にっちゅう,3
日中,ひなか,3
,にっこり,3
,ニッコリ,3
,にこり,3
,ニコリ,3
日本,にっぽん,3
日本,にほん,3
入場,にゅうじょう,3
人気,にんき,3
人間,にんげん,3
抜く,ぬく,3
抜ける,ぬける,3
脱ける,ぬける,3
布,ぬの,3
布,ふ,3
布,にの,3
布,にぬ,3
濡れる,ぬれる,3
値,ね,3
直,ね,3
根,ね,3
願い,ねがい,3
願,ねがい,3
願う,ねがう,3
鼠,ねずみ,3
,ねずみ,3
,ねず,3
鼠,ねず,3
,ネズミ,3
値段,ねだん,3
熱心,ねっしん,3
熱帯,ねったい,3
熱中,ねっちゅう,3
年間,ねんかん,3
年月,ねんげつ,3
年中,ねんじゅう,3
年中,ねんちゅう,3
年中,ねんぢゅう,3
年じゅう,ねんじゅう,3
年代,ねんだい,3
年齢,ねんれい,3
年令,ねんれい,3
野,の,3
野,や,3
野,ぬ,3
埜,の,3
埜,や,3
埜,ぬ,3
能,のう,3
農家,のうか,3
農業,のうぎょう,3
農民,のうみん,3
能力,のうりょく,3
,ノー,3
,ノウ,3
軒,のき,3
簷,のき,3
檐,のき,3
宇,のき,3
残す,のこす,3
残り,のこり,3
乗せる,のせる,3
載せる,のせる,3
除く,のぞく,3
望み,のぞみ,3
望む,のぞむ,3
後,のち,3
,のち,3
,ノック,3
伸ばす,のばす,3
延ばす,のばす,3
伸びる,のびる,3
延びる,のびる,3
述べる,のべる,3
宣べる,のべる,3
陳べる,のべる,3
昇る,のぼる,3
,のんびり,3
,ノンビリ,3
場,ば,3
,はあ,3
,はー,3
,は,3
,はぁ,3
,はあっ,3
,はーッ,3
,ハーッ,3
,パーセント,3
灰,はい,3
梅雨,ばいう,3
,バイオリン,3
,ヴァイオリン,3
,ハイキング,3
配達,はいたつ,3
配達,はいだつ,3
,パイプ,3
俳優,はいゆう,3
,パイロット,3
墓,はか,3
馬鹿,ばか,3
,ばか,3
莫迦,ばか,3
破家,ばか,3
馬稼,ばか,3
,バカ,3
博士,はかせ,3
計る,はかる,3
測る,はかる,3
量る,はかる,3
吐く,はく,3
拍手,はくしゅ,3
莫大,ばくだい,3
ばく大,ばくだい,3
爆発,ばくはつ,3
博物館,はくぶつかん,3
激しい,はげしい,3
劇しい,はげしい,3
烈しい,はげしい,3
鋏,はさみ,3
,はさみ,3
剪刀,はさみ,3
,ハサミ,3
破産,はさん,3
端,はし,3
端,はじ,3
端,はな,3
始まり,はじまり,3
,パス,3
外す,はずす,3
,パスポート,3
旗,はた,3
幡,はた,3
旌,はた,3
肌,はだ,3
肌,はだえ,3
膚,はだ,3
膚,はだえ,3
裸,はだか,3
畑,はたけ,3
畑,はた,3
畠,はたけ,3
畠,はた,3
二十,はたち,3
働き,はたらき,3
,バッグ,3
,バック,3
発見,はっけん,3
発行,はっこう,3
発車,はっしゃ,3
罰する,ばっする,3
発達,はったつ,3
,ばったり,3
,バッタリ,3
,ばたり,3
,バタリ,3
,ばったん,3
,バッタン,3
発展,はってん,3
発表,はっぴょう,3
発明,はつめい,3
話し合う,はなしあう,3
話しあう,はなしあう,3
話合う,はなしあう,3
離す,はなす,3
放す,はなす,3
離れる,はなれる,3
羽,はね,3
羽,は,3
羽根,はね,3
幅,はば,3
巾,はば,3
母親,ははおや,3
省く,はぶく,3
場面,ばめん,3
腹,はら,3
肚,はら,3
原,はら,3
針,はり,3
鉤,はり,3
鉤,ち,3
鈎,はり,3
鈎,ち,3
張る,はる,3
番,ばん,3
,バン,3
範囲,はんい,3
反抗,はんこう,3
犯罪,はんざい,3
,ハンサム,3
判断,はんだん,3
犯人,はんにん,3
販売,はんばい,3
,ハンバイ,3
灯,ひ,3
,ビール,3
,ビア,3
,ビヤ,3
,ビヤー,3
,ビーア,3
,ビアー,3
被害,ひがい,3
比較,ひかく,3
轢く,ひく,3
,ひく,3
,ピクニック,3
悲劇,ひげき,3
飛行,ひこう,3
膝,ひざ,3
,ヒザ,3
非常,ひじょう,3
美人,びじん,3
額,ひたい,3
日付,ひづけ,3
日付け,ひづけ,3
日附,ひづけ,3
必死,ひっし,3
,ぴったり,3
,ピッタリ,3
,ぴたり,3
,ピタリ,3
,ぴったし,3
,ピッタシ,3
引っ張る,ひっぱる,3
引っぱる,ひっぱる,3
引張る,ひっぱる,3
否定,ひてい,3
,ビデオ,3
,ヴィデオ,3
,ビディオウ,3
,ヴデオ,3
一言,ひとこと,3
一言,いちげん,3
一言,いちごん,3
ひと言,ひとこと,3
人込み,ひとごみ,3
人ごみ,ひとごみ,3
人混み,ひとごみ,3
人込,ひとごみ,3
等しい,ひとしい,3
均しい,ひとしい,3
斉しい,ひとしい,3
独り,ひとり,3
一人一人,ひとりひとり,3
一人一人,ひとりびとり,3
１人１人,ひとりひとり,3
１人１人,ひとりびとり,3
一人ひとり,ひとりひとり,3
批判,ひはん,3
批評,ひひょう,3
秘密,ひみつ,3
微妙,びみょう,3
,ビミョー,3
紐,ひも,3
,ひも,3
,ヒモ,3
費用,ひよう,3
表,ひょう,3
秒,びょう,3
評価,ひょうか,3
表現,ひょうげん,3
表情,ひょうじょう,3
平等,びょうどう,3
評判,ひょうばん,3
表面,ひょうめん,3
広がる,ひろがる,3
拡がる,ひろがる,3
品,ひん,3
瓶,びん,3
壜,びん,3
罎,びん,3
,ビン,3
便,びん,3
,ピン,3
不,ふ,3
不,ぶ,3
無,ぶ,3
分,ぶ,3
不安,ふあん,3
風景,ふうけい,3
夫婦,ふうふ,3
夫婦,めおと,3
夫婦,みょうと,3
笛,ふえ,3
笛,ちゃく,3
不可,ふか,3
武器,ぶき,3
服装,ふくそう,3
含む,ふくむ,3
含む,くくむ,3
銜む,ふくむ,3
銜む,くくむ,3
袋,ふくろ,3
嚢,ふくろ,3
不幸,ふこう,3
節,ふし,3
無事,ぶじ,3
不思議,ふしぎ,3
不自由,ふじゆう,3
夫人,ふじん,3
夫人,ぶにん,3
夫人,はしかし,3
婦人,ふじん,3
不正,ふせい,3
防ぐ,ふせぐ,3
禦ぐ,ふせぐ,3
拒ぐ,ふせぐ,3
不足,ふそく,3
舞台,ぶたい,3
双子,ふたご,3
双子,そうし,3
二子,ふたご,3
ふた子,ふたご,3
再び,ふたたび,3
二度,ふたたび,3
普段,ふだん,3
縁,ふち,3
打つ,ぶつ,3
,ぶつ,3
撃つ,ぶつ,3
撲つ,ぶつ,3
物価,ぶっか,3
物質,ぶっしつ,3
物理,ぶつり,3
筆,ふで,3
筆,ひつ,3
不図,ふと,3
,ふと,3
不斗,ふと,3
不圖,ふと,3
船,ふね,3
部分,ぶぶん,3
不平,ふへい,3
不満,ふまん,3
,プラス,3
,プラン,3
不利,ふり,3
振る,ふる,3
震える,ふるえる,3
顫える,ふるえる,3
,ブレーキ,3
触れる,ふれる,3
,プロ,3
分,ぶん,3
文,ぶん,3
雰囲気,ふんいき,3
雰囲気,ふいんき,3
ふんい気,ふんいき,3
ふん囲気,ふんいき,3
分析,ぶんせき,3
文明,ぶんめい,3
分野,ぶんや,3
塀,へい,3
屏,へい,3
平均,へいきん,3
平均,へいぎん,3
平和,へいわ,3
別に,べつに,3
減らす,へらす,3
減る,へる,3
,ベルト,3
変化,へんか,3
,ペンキ,3
変更,へんこう,3
,ベンチ,3
弁当,べんとう,3
辨當,べんとう,3
弁當,べんとう,3
辨当,べんとう,3
法,ほう,3
棒,ぼう,3
冒険,ぼうけん,3
方向,ほうこう,3
報告,ほうこく,3
宝石,ほうせき,3
豊富,ほうふ,3
方法,ほうほう,3
方々,ほうぼう,3
方方,ほうぼう,3
訪問,ほうもん,3
吠える,ほえる,3
吠る,ほえる,3
吼える,ほえる,3
,ボーイ,3
,ボート,3
,ホーム,3
,ボール,3
他,ほか,3
外,ほか,3
誇り,ほこり,3
埃,ほこり,3
,ほこり,3
,あい,3
埃,あい,3
,ホコリ,3
保証,ほしょう,3
保障,ほしょう,3
保存,ほぞん,3
歩道,ほどう,3
仏,ほとけ,3
佛,ほとけ,3
𠏹,ほとけ,3
骨,ほね,3
炎,ほのお,3
炎,ほむら,3
焔,ほのお,3
焔,ほむら,3
頬,ほほ,3
頰,ほお,3
頰,ほほ,3
頬,ほお,3
略,ほぼ,3
,ほぼ,3
粗,ほぼ,3
微笑む,ほほえむ,3
ほほ笑む,ほほえむ,3
頬笑む,ほほえむ,3
褒める,ほめる,3
濠,ほり,3
堀,ほり,3
壕,ほり,3
本当,ほんと,3
本人,ほんにん,3
本物,ほんもの,3
,ぼんやり,3
,ボンヤリ,3
間,ま,3
,まあ,3
,まー,3
,まぁ,3
,ま,3
,マーケット,3
,マイク,3
迷子,まいご,3
任せる,まかせる,3
委せる,まかせる,3
幕,まく,3
負け,まけ,3
孫,まご,3
,まさか,3
真逆,まさか,3
,まさに,3
正に,まさに,3
将に,まさに,3
当に,まさに,3
真面目,まじめ,3
増す,ます,3
貧しい,まずしい,3
,マスター,3
,マスタ,3
,ますます,3
益々,ますます,3
増々,ますます,3
益益,ますます,3
増す増す,ますます,3
増増,ますます,3
益,ますます,3
未だ,まだ,3
街,まち,3
間違い,まちがい,3
松,まつ,3
,マツ,3
真っ赤,まっか,3
まっ赤,まっか,3
真赤,まっか,3
真っ直ぐ,まっすぐ,3
全く,まったく,3
,まったく,3
祭,まつり,3
祭り,まつり,3
学ぶ,まなぶ,3
學ぶ,まなぶ,3
真似,まね,3
,マネ,3
招く,まねく,3
,ママ,3
豆,まめ,3
,まめ,3
荳,まめ,3
菽,まめ,3
,マメ,3
守る,まもる,3
護る,まもる,3
戍る,まもる,3
丸,まる,3
,マル,3
円,まる,3
,まるで,3
丸で,まるで,3
回す,まわす,3
廻す,まわす,3
回り,まわり,3
廻り,まわり,3
万一,まんいち,3
万一,ばんいち,3
万一,まんいつ,3
万一,ばんいつ,3
満足,まんぞく,3
滿足,まんぞく,3
身,み,3
実,み,3
子,み,3
見送り,みおくり,3
味方,みかた,3
身方,みかた,3
御方,みかた,3
見事,みごと,3
美事,みごと,3
,ミス,3
満ちる,みちる,3
充ちる,みちる,3
盈ちる,みちる,3
密,みつ,3
認める,みとめる,3
皆,みんな,3
見舞い,みまい,3
見舞,みまい,3
土産,みやげ,3
都,みやこ,3
京,みやこ,3
妙,みょう,3
明後日,みょうごにち,3
未来,みらい,3
魅力,みりょく,3
,ミルク,3
無,む,3
无,む,3
向かい,むかい,3
向い,むかい,3
対い,むかい,3
迎え,むかえ,3
向く,むく,3
向ける,むける,3
無視,むし,3
虫歯,むしば,3
むし歯,むしば,3
齲歯,むしば,3
齲歯,うし,3
齲歯,くし,3
齲,むしば,3
寧ろ,むしろ,3
,むしろ,3
寧,むしろ,3
結ぶ,むすぶ,3
無駄,むだ,3
徒,むだ,3
,ムダ,3
夢中,むちゅう,3
胸,むね,3
胸,むな,3
無料,むりょう,3
芽,め,3
明確,めいかく,3
命じる,めいじる,3
名人,めいじん,3
命令,めいれい,3
迷惑,めいわく,3
飯,めし,3
滅多に,めったに,3
,メモ,3
面,めん,3
綿,めん,3
棉,めん,3
免許,めんきょ,3
面倒,めんどう,3
,メンバー,3
,メンバ,3
申し込む,もうしこむ,3
申込む,もうしこむ,3
申しこむ,もうしこむ,3
申し訳,もうしわけ,3
申しわけ,もうしわけ,3
申訳,もうしわけ,3
申し分け,もうしわけ,3
申分け,もうしわけ,3
申し訳け,もうしわけ,3
申分,もうしわけ,3
毛布,もうふ,3
燃える,もえる,3
目的,もくてき,3
目標,もくひょう,3
木曜,もくよう,3
文字,もじ,3
文字,もんじ,3
,もしも,3
若しも,もしも,3
持ち上げる,もちあげる,3
持上げる,もちあげる,3
用いる,もちいる,3
勿論,もちろん,3
尤も,もっとも,3
,もっとも,3
元,もと,3
旧,もと,3
故,もと,3
基,もと,3
本,もと,3
素,もと,3
戻す,もどす,3
基づく,もとづく,3
基付く,もとづく,3
基く,もとづく,3
求める,もとめる,3
者,もの,3
者,もん,3
物音,ものおと,3
物語,ものがたり,3
物語り,ものがたり,3
物事,ものごと,3
物ごと,ものごと,3
模様,もよう,3
貰う,もらう,3
文句,もんく,3
,やがて,3
軈て,やがて,3
頓て,やがて,3
漸て,やがて,3
役,やく,3
約,やく,3
訳,やく,3
役割,やくわり,3
役割り,やくわり,3
家賃,やちん,3
厄介,やっかい,3
宿,やど,3
雇う,やとう,3
傭う,やとう,3
屋根,やね,3
家根,やね,3
破る,やぶる,3
辞める,やめる,3
罷める,やめる,3
退める,やめる,3
,やや,3
唯一,ゆいいつ,3
唯一,ゆいつ,3
唯一,ゆういつ,3
勇気,ゆうき,3
有効,ゆうこう,3
優秀,ゆうしゅう,3
優勝,ゆうしょう,3
友情,ゆうじょう,3
友人,ゆうじん,3
有能,ゆうのう,3
郵便,ゆうびん,3
〒,ゆうびん,3
夕べ,ゆうべ,3
,ユーモア,3
,ヒューマー,3
有利,ゆうり,3
優利,ゆうり,3
床,ゆか,3
牀,ゆか,3
愉快,ゆかい,3
譲る,ゆずる,3
豊か,ゆたか,3
豊,ゆたか,3
許す,ゆるす,3
赦す,ゆるす,3
聴す,ゆるす,3
夜,よ,3
夜明け,よあけ,3
夜明,よあけ,3
様,よう,3
,よう,3
酔う,よう,3
酔う,えう,3
容易,ようい,3
陽気,ようき,3
要求,ようきゅう,3
用心,ようじん,3
要心,ようじん,3
要慎,ようじん,3
様子,ようす,3
容子,ようす,3
要するに,ようするに,3
要素,ようそ,3
要点,ようてん,3
曜日,ようび,3
,ヨーロッパ,3
欧羅巴,ヨーロッパ,3
予期,よき,3
横切る,よこぎる,3
横ぎる,よこぎる,3
予算,よさん,3
止す,よす,3
,よす,3
予測,よそく,3
,ヨット,3
夜中,よなか,3
夜なか,よなか,3
世の中,よのなか,3
余分,よぶん,3
予報,よほう,3
予防,よぼう,3
読み,よみ,3
嫁,よめ,3
娵,よめ,3
婦,よめ,3
媳,よめ,3
余裕,よゆう,3
因る,よる,3
,よる,3
